,pubkey,alias,color_hex,open_channels,capacity,min_channel_size,address_1,address_2,hubness_rank,weighted_hubness_rank,hopness_rank,weighted_hopness_rank,betweenness_rank,weighted_betweenness_rank,website,twitter,nostr,youtube,facebook,linkedin,telegram,instagram,discord,medium,tiktok,github,bio,avatar,social_image,name,lnp_verified_user,lnp_updated_at,lnp_rank,lnp_rank_name,prime,pro,lnp_positive_ratings_received,lnp_negative_ratings_received,lnp_positive_ratings_given,lnp_negative_ratings_given,lnp_badges
56,0202dfc1c6a94efead8a9f88236f2338345f7a2cc6924226e904e68f5ebc7dad20,Unwetter,#920f63,26,112500000,0.0,qrff5x4pfl7jbz4jr5hqby2l5u6obycvrovaqi2wg6pfccgsfewggayd.onion:9735,,572,1296,604,6037,1520,4178,,,,,,,,,,,,,Small independent node in Switzerland,,,Unwetter,True,2025-03-02T02:14:33.088Z,7,Silver,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
57,0202e5e2d739b88b9325562a768218c71613b9e8e4bf11ce674a8b4d168f714c87,YOLOSpirit ✌️💓🌟🚯,#6f03fc,20,78109583,,76.67.194.100:9735,kizygg2j4eumevopdanaotx5v47bcqy4diudzh4oqgy6qc4z3gvyicyd.onion:9735,559,846,1368,6032,1346,4160,,,,,,,,,,,,,,,,,False,2025-03-02T02:28:20.813Z,7,Silver,False,False,,,,,[]
58,0202e7727ee46d943a44c7bf0dce14220a839630dee67d03446bf935178b55a0df,The Captain [Coincept.com],#ff0000,143,1852355707,0.0,65.21.175.152:9735,axk342iattj2hhowg7meox3m3hcnkmmhtjiv4xrckbzcab77occdpwad.onion:9735,53,96,81,4796,86,74,https://coincept.com,https://x.com/CoinceptLN,,,,,,,,,,,"Coincept.com is now selling inbound channels from this node. We have a web interface where you can select your channel capacity, input your node pubkey, and pay your invoice via on-chain or lightning. 

Min channel size is 100k sats and max is 25M. We plan to increase the maximum channel size in the future. The fee is 50bps (0.5%) + channel opening/closing fees. Channels will be kept open for at least 1 month and longer if there is any activity. ",,,The Captain [Coincept.com],True,2025-03-02T01:02:31.159Z,9,Platinum,True,False,47.0,0.0,47.0,0.0,"[{'name': 'Honourable', 'description': 'Received 25+ good ratings and 90%+ Happy'}, {'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Passionate', 'description': 'Opened 10+ Channels'}, {'name': 'Impactful', 'description': 'Opened 25+ Channels'}, {'name': 'Superstar', 'description': 'Opened 50+ Channels'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Platinum', 'description': 'Node Rank 9'}]"
59,0202ef7315318e7e6706a6eee025f0b150cc7288e273d4b6c494031a7ee94fd143,0202ef7315318e7e6706,#3399ff,4,12505599,,,,3420,2516,3920,5277,4100,2331,,,,,,,,,,,,,,,,,False,2025-03-02T10:47:14.485Z,5,Titanium,False,False,,,,,[]
60,0202f00d5f5c91a3c79113851b162c2b75f2cbd9fb2378fb4a4ce92d5ba1e63e08,ShatSat412,#ffaf33,22,99487801,1000000.0,wi65gmaopxf7s7frsudkiogwpntupfm4i5dxh4fl2xykdkgiogehwwqd.onion:9735,,746,601,148,6053,436,1047,,,npub1fccxvslq6fr5te26jrv8ukt8sp82cvmla0uyy4pgnlh00t5jtucspzsa6z,,,,,,,,,,Bitcoin is for enemies.,https://d48ttl5m5edbw.cloudfront.net/3sfm19h28jndakfx0bo3fxstxqh2,https://d48ttl5m5edbw.cloudfront.net/5j6gbbushxpnmazlap1tmyvef2vq,ShatSat412,True,2025-03-02T07:06:05.009Z,7,Silver,True,False,11.0,0.0,12.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
61,0202ffa14ffd142d9aed33076f51a66b754d8b9024466344d0ff27d8cd54802bb2,ARUBlitz02,#68f442,4,900421,,78.94.132.234:9735,78.94.132.234:9735,4680,5430,3729,5135,2938,1928,,,,,,,,,,,,,,,,,False,2025-03-01T14:37:51.190Z,3,Copper,False,False,,,,,[]
62,02030439c95574c6c695c1f341425118085f26792fdc271265b959b559ac0fc2d4,https://t.me/aigenerator_bot,#7ab8ff,8,8000000,0.0,5n3o7kroixrpul6tbmcetirfuae6dv5nqzgegckcs6tuu2z57ezpxiqd.onion:9735,,1464,2358,1630,6043,2827,4191,,,,,,,,,,,,,,,,02030439c95574c6c695,True,2025-03-01T15:45:19.543Z,5,Titanium,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
63,020313a87585bd78af4719ec74b937b2f734573cd1c00f284cb0057fefdb2f5746,elpkecoin,#68f442,2,661497,,va4b6yig44ca4lhi6js36pa25fze5i6vd4xitmp347guyyverkqvmoid.onion:9735,,5568,5592,5533,5130,5306,1918,,,,,,,,,,,,,,,,,False,2025-03-01T14:53:12.431Z,2,Iron,False,False,,,,,[]
64,02031c18e92e9104fe1ef468cc011908ab7f7a5b69022751382acc538ba9a09635,Information-Rights-Project,#ff5000,3,2359000,,xp4ktbx764etl2ls57sgb64yyxaspoiuyngj4ppdnkylebacq7w7noyd.onion:9735,,4993,5043,5385,5868,4543,3741,,,,,,,,,,,,,,,,,False,2025-03-01T16:05:26.302Z,2,Iron,False,False,,,,,[]
65,020333076e35e398a0c14c8a0211563bbcdce5087cb300342cba09414e9b5f3605,lipa.swiss,#3399ff,9,174300000,,34.65.223.177:9735,,1722,356,1713,5728,4021,127,,,,,,,,,,,,,,,,,False,2025-03-01T15:44:36.996Z,7,Silver,False,False,,,,,[]
66,02033e53fb295cbaf84f9cbbb2a4bc2228d4e1dfd1b0da4484fa843a5e984247b0,02033e53fb295cbaf84f,#3399ff,3,48000000,,,,882,155,5235,6894,6595,4955,,,,,,,,,,,,,,,,,False,2024-10-21T18:09:28.698Z,0,,False,False,,,,,[]
67,020340344f521bd338f807046d7362511426322e01f82443ad26e24089f409071e,020340344f521bd338f8,#3399ff,1,30000,,cnol4j3p44hydcrpmfzlhtptptmez2oixubsm4gmflspbrv2rmj7xlad.onion:9735,,8196,8196,8196,8196,8196,8196,,,,,,,,,,,,,,,,,False,2025-03-01T14:32:56.197Z,2,Iron,False,False,,,,,[]
68,0203427b505c42f2ce90d29b54a69acc2d98e39f2864e41368224d5d166435eef9,og30112-lnfi,#ef820d,2,8500000,,sumuxjuy2ah46vjdhn3sa7ewfl3pdsy3a7st343svrnfews7aznybsid.onion:9735,,6269,3840,6383,6249,4103,790,,,,,,,,,,,,,,,,,False,2025-01-16T03:31:18.792Z,0,,False,False,,,,,[]
69,0203561593a383c1c1663de12d563dc6e2e6c72e5c43fbc4aa5d7ff195efec1a6b,SLIMYMONKEY,#020356,2,70000,,87.98.180.168:9735,dpb4abxwbdsz2lt77gimc6nkklqv7o7l6zwsjwvkmqxzp42q37jxqtyd.onion:9735,7904,7904,7904,7904,7904,7904,,,,,,,,,,,,,,,,,False,2025-03-01T14:18:36.200Z,4,Mercury,False,False,,,,,[]
70,02036c5e99f2333b35e36a0f23e9ef9fa591bd82fc434dd52fd102b8ab803b33aa,BTC_origineezLN,#3399ff,1,50000,,,,9584,9584,9584,9584,9584,9584,,,,,,,,,,,,,,,,,False,2025-03-01T15:21:34.287Z,2,Iron,False,False,,,,,[]
71,02036e0f538728a26a9e2ebb42890a9845c6dc9f46a09047ff3e382b5bf9282c17,Bognor Regis - bognor.io,#307307,2,1071468,,116.203.143.6:9735,,5478,5372,5336,5033,5238,1606,,,,,,,,,,,,,,,,,False,2025-03-01T14:58:03.068Z,2,Iron,False,False,,,,,[]
72,02037aeb18cbadf639bae9c668bce9592cd2a1a0de63d0f875a7524cf69453b2bf,,#000000,2,1980000,,,,6857,6840,6862,6561,6317,4689,,,,,,,,,,,,,,,,,False,2024-11-11T07:06:58.240Z,0,,False,False,,,,,[]
73,02037b334d04fd50953346234ee31aeaffcdaab8d238b57ccdb52978ab6bc871fa,DigitalSoundMoney,#68f442,1,238261,0.0,axn6c5at7jyrpq5jpbt2r6cvkmxe6btt6gczrlxh3ybmhwarg7dbbaad.onion:9735,,8900,8900,8900,8900,8900,8900,,,,,,,,,,,,,"Hello! My node is stable, has high uptime and will be growing in the future. 
Let's connect!
",https://d48ttl5m5edbw.cloudfront.net/40mx1t45qhi11w3bfnuh4zkdekba,https://d48ttl5m5edbw.cloudfront.net/x5ptpzo2gmiww712a87m0vqgxts8,DigitalSoundMoney,True,2025-03-01T14:00:41.127Z,2,Iron,False,False,4.0,0.0,4.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
74,02037c3fa4ee5499110830e9e7bbf3c9e1e91b6ea800e2bc2a0bb3ea45f8ae4ac7,02037c3fa4ee54991108,#3399ff,3,1116700,0.0,kwdr3dyxrf2exvaey6ilmnhnwexxqy4lmwmsmdjjnoqd6vupgcuuuhad.onion:9735,,2025,3143,1488,5527,568,700,,,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/i2dabuyh38xpms9rea4ylustrlyh,https://d48ttl5m5edbw.cloudfront.net/a4kebzjfd268sbkt5zhlwyprcd8x,Zookies,True,2025-03-01T03:38:21.594Z,7,Silver,False,False,1.0,0.0,2.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
75,020385719929b7bf69b227843d1c9899b78104cbc36129f772990516fa63c5bc45,NodeBrasil38,#00ffed,1,40000,0.0,mdqwlwhh3gqooukgpqva432itaxo2a5rgv3f5ju3haeems5iosm5rvid.onion:9735,,10187,10187,10187,10187,10187,10187,,,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/expc32mwwvg1vme9nmsd185n9shd,https://d48ttl5m5edbw.cloudfront.net/dphv2vs9xzy1uaozj40i1m0rcx9h,NodeBrasil38,True,2025-01-08T06:38:23.692Z,0,,False,False,1.0,0.0,0.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
76,02038d7de26d9aa89019419aa1e75c4638e4cfd5379ff6877c39debedfd3da2598,KKN,#68f442,1,179628,,su6luxs7y7m5v4js35zlzs7u2zcqgwfrwf6wnhslkmjeglfro5io65id.onion:9735,,8749,8749,8749,8749,8749,8749,,,,,,,,,,,,,,,,,False,2025-03-01T14:55:31.923Z,2,Iron,False,False,,,,,[]
77,02039029e390f6d00e1973044b7dad2c941076cce25cd4c70ac789eaba4d3ac242,Lokul,#3399ff,9,42400000,,3g4nasizw3p6j7qtnedmsiw2msmjzpvfvrkyp66iezklwnyx6gytuwid.onion:9735,,4126,3573,3898,5411,1871,512,,,,,,,,,,,,,,,,,False,2025-03-01T14:43:31.361Z,5,Titanium,False,False,,,,,[]
78,0203927d9bc603536577810c7492c3e33665f63774e1d41129ab5181f5a87f1178,0203927d9bc603536577,#3399ff,1,60000,0.0,zt6f2ztd3xnfn5c4k3rqtd3l446vole7y35xrw56kyhzx2bzrbux2lid.onion:9735,,10136,10136,10136,10136,10136,10136,,,,,,,,,,,,,,,,0203927d9bc603536577,True,2025-03-01T14:54:37.715Z,1,Aluminium,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
79,0203928a193fee8b9bbeee6bbe9ee22d725132ce7b1991b8d88cf83beb98c5508d,0203928a193fee8b9bbe,#3399ff,1,117000,,3n3qpgkzcljeg7rrejapvhqceaptgkkzedmzebckbsptjehwpbid67yd.onion:9735,,10390,10390,10390,10390,10390,10390,,,,,,,,,,,,,,,,,False,2025-03-01T14:02:14.231Z,1,Aluminium,False,False,,,,,[]
80,0203953114c37a47fff2a2f78a4d4fd86a2caf43e1dbc49a84398e08b5d5b396e4,0203953114c37a47fff2,#3399ff,1,700000,,ekjrpxcxu52k2zysdsdz2b4un7zloxwdpaw4cqbrkogm3j3mdanampyd.onion:9735,,10226,10226,10226,10226,10226,10226,,,,,,,,,,,,,,,,,False,2025-03-01T17:39:35.086Z,2,Iron,False,False,,,,,[]
81,02039753afe4281851baf586e84f5429bc8292657fe43cd2aa11f7bd8f8b60ce21,The_Life_Volcanic,#3399ff,1,5049001,,209.141.34.191:9735,l63bkzluatfjyhpbxffqlox7yru7gv7jua6ouhif4glgsbq4kl5jujad.onion:9735,9911,9911,9911,9911,9911,9911,,,,,,,,,,,,,,,,,False,2025-03-02T10:20:03.996Z,5,Titanium,False,False,,,,,[]
82,0203af58678967b0beeb0ed4ac6910bf26bc8b6121486754161df49a971337a7fb,nevershift,#ffb233,3,35000000,,wojarw66g2s5bxhvzefmfkukgjia3spd7cr3ftawwqzymtu2zxiht4ad.onion:9735,,1147,586,3053,5133,3062,1925,,,,,,,,,,,,,,,,,False,2025-03-01T16:52:24.403Z,7,Silver,False,False,,,,,[]
83,0203bb82348f99eebe9471686366fe642f6a84b4b2db79f605a86c7b89df8f74d5,RapidLightning3,#3399ff,12,33874094,,d5pqbrtieml5bjmsw7xp7xggvornt2mnb7jdf3666oinovupl54ebsyd.onion:9735,,895,1326,910,5120,411,584,,,,,,,,,,,,,,,,,False,2025-03-02T05:25:00.171Z,7,Silver,False,False,,,,,[]
84,0203bd7e0e369ee76635373adb43afaa03553c727f22478bd3814540724879b231,rapaygo.com,#00ff62,1,2000000,0.0,mq7hlq4zygjmnqmk7jslqxdoklhf3t7hgz7zcy64xdoux7irtrjkczid.onion:9735,,4978,4015,5081,5723,5332,3151,https://rapaygo.com,https://x.com/rapaygo,,,,,,,,,,,Everything you need to accept Bitcoin payments for your small business in one place. Its free to join and we have tons of free tools to accept bitcoin payment on your phone or on any WooCommerce site.,https://d48ttl5m5edbw.cloudfront.net/x0ktx0gvq0i1lsv5c8iuzu3s4egb,https://d48ttl5m5edbw.cloudfront.net/t4a2fu0s80uapts1tvhghnvmfy4q,rapaygo.com,True,2025-01-08T17:37:30.552Z,6,Tungsten,False,False,2.0,0.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
85,0203c4cb6f0dc52210c60b70f5dff612bc9b05bffa525325fa21c4185aee257155,El_Trompo,#3399ff,1,1000000,0.0,ux7uao7ohukr7nxir4tef6tiw53ynpovgbnt2ygnbemsarfqflag72ad.onion:9735,,9585,9585,9585,9585,9585,9585,,,,,,,,,,,,,,,,El_Trompo,True,2025-03-01T15:21:40.350Z,4,Mercury,False,False,3.0,0.0,1.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
86,0203cc3f99c736d6b21f269bc23ffa40bf7e195fd3f7e13bade84b44408a009b60,TheMoneyTransmittooor,#049081,5,1851000,,kzuqkwamy6kqq2tlyrc4j7roueakkqwtlvfjkx2jcwu7z77dlmjlxkqd.onion:9735,,2344,3240,2156,5638,4483,3178,,,,,,,,,,,,,,,,,False,2025-03-02T03:19:20.999Z,6,Tungsten,False,False,,,,,[]
87,0203cf65531719c961986302535d1b9b3594b9eda27de7a9caba163f644a434b41,,#000000,1,50000,0.0,,,9454,9454,9454,9454,9454,9454,,,,,,,,,,,,,,,,JDillaNode,True,2024-10-24T14:22:39.721Z,0,,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
88,0203dc5f89fe1fe7420114e8b4bdc18c4033a898b70ee376b38b2e2c0156591757,Jimbo Nakamoto,#d89517,1,2000000,,qo2rdmh6x4zcyohoczff5xhywx6hvff4jrotovegkcna7fl5seogdmid.onion:9735,,5076,4743,4747,5732,4995,3381,,,,,,,,,,,,,,,,,False,2025-03-01T14:47:40.227Z,2,Iron,False,False,,,,,[]
89,0203df263b505d33b311255d158128be6e5462ff54756c89e9012656c8921b83ea,yokelshire-embassy,#b17069,2,159040,,r42q5delivl3rp2nf2ksly5t2lcdf2unvevldbjiblfimp6cag4c7fad.onion:9735,,9769,9769,9769,9769,9769,9769,,,,,,,,,,,,,,,,,False,2025-03-02T05:12:55.641Z,4,Mercury,False,False,,,,,[]
90,0203e5b16ebe87b089f22e18752f1f7a66a1bdf77879df8d1c9e8d912dbfb9beb4,The Wall,#000000,16,34107067,0.0,150.136.37.44:9735,,647,1108,479,6128,2111,4448,https://dekdynamics.ca/,hi__im__dave,,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/kw3avbfbm2k5bks8z6r2sg48albi,https://d48ttl5m5edbw.cloudfront.net/sel3fb6wv0ieq2j1h7mo90nqmfbj,The Wall,True,2025-03-02T10:41:23.953Z,7,Silver,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
91,0203f4be24bc19b59bbf68edaa3ef5a6859ca4b28cb562f8bdda8809ef8ef614a0,LNDlife,#3399ff,1,5000000,0.0,ywjkeaolnanundhw6kjimkoj2fc6cjq4pk7qxmgf77xqmj7dxi5it5ad.onion:9735,,8755,8755,8755,8755,8755,8755,,,,,,,,,,,,,,,,LNDlife,True,2025-03-01T14:15:37.590Z,3,Copper,False,False,4.0,0.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
92,0204118e61e0cc0fd52cad70d133771943adaf77b8c4ccbb2732ac501e31f9a021,,#000000,1,500000,0.0,,,8869,8869,8869,8869,8869,8869,,,,,,,,,,,,,,,,0204118e61e0cc0fd52c,True,2025-03-01T17:22:10.264Z,6,Tungsten,False,False,0.0,0.0,0.0,0.0,"[{'name': 'Verified', 'description': 'Node signed'}]"
93,020439fefa80100a7d89cefb7c5067ca5ead869707d33a3763f226fb2dafc06e12,,#000000,1,100000,,,,9289,9289,9289,9289,9289,9289,,,,,,,,,,,,,,,,,False,2024-10-22T14:55:31.030Z,1,Aluminium,False,False,,,,,[]
94,02044e69ddb140d84fd18eda23e1bcbecc89b95c0613b164caa8149b6c49c90dde,mightyquinn1287,#ff9900,2,2000000,0.0,5zneb4uyggfxcza3heiifs6h75wvic5etfcebfx56jdtvj6jxmvxllyd.onion:9735,,5523,5321,6142,7136,5652,5502,,,,,,,,,,,,,,,,Tomandomate,True,2024-09-17T20:48:01.410Z,0,,False,False,1.0,0.0,2.0,0.0,"[{'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Verified', 'description': 'Node signed'}]"
95,020458b6cd4632a2627807b96f74cd296848e84df05a4d83b516732a3492098617,Tinydot,#3399ff,1,20000,,ipqcey4cx5qdgxkk4qvf6oac5nt5wnqlswfdqwyse53qasjkeedxgtad.onion:9735,,7915,7915,7915,7915,7915,7915,,,,,,,,,,,,,,,,,False,2025-03-01T15:00:18.912Z,2,Iron,False,False,,,,,[]
96,0204591fea88eb3894ff379df03c747da948d661db0eeca16ddb73054254852d47,sara21⚡,#f7931a,7,21000000,0.0,ogrz3r62orx3uzjkyk6qbe53irsdemkajhjmr7ddfyyb3i4ehpb6xlad.onion:9735,,607,977,837,5886,5715,3783,,,npub1sara2l7jt0cv4cdda27e2qn47mw74vx277nsvxw4eu8l0089t8cqgz89g8,,,,https://t.me/sara21,,,,,,"Self-hosted for Proof-of-Work.
24/7 personal node - support network and stack sats⚡
",https://d48ttl5m5edbw.cloudfront.net/cutpe08fuzvmeh4m4p3daivpge54,https://d48ttl5m5edbw.cloudfront.net/vlbaeuzjdxdgjgfvx53twve5ayk7,sara21⚡,True,2025-03-01T16:11:30.233Z,7,Silver,False,False,5.0,0.0,5.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
97,02045f289f0de16b275e925aff584bc6c626dddc0f29e15b367d68a35de445d98b,02045f289f0de16b275e,#3399ff,8,64000000,,tswrby2ljqg73f7d42hkmc5xs5qcduygrg2m5jklqcydo5vbpbbqi7ad.onion:9735,dt7xgfkbudhgiyxgpapfta3xnoaicnflcmqxrdtnty67r7ealxz5mgid.onion:9735,772,647,809,6355,4176,5073,,,,,,,,,,,,,,,,,False,2025-03-02T02:12:16.386Z,7,Silver,False,False,,,,,[]
98,02045fc62f5f564369aa2a16f4c235124f2fed477612892daaaaeb2a119ff469eb,testingtesting1776,#ff5000,1,500000,,q6f56ngxrgjhwaxapfn6jqvqmffnsurtre4pxcvvxbfecl3kpg24w5id.onion:9735,,11995,11995,11995,11995,11995,11995,,,,,,,,,,,,,,,,,False,2024-10-04T14:49:28.765Z,0,,False,False,,,,,[]
99,020466f3749c831f1eb412546e7a889904792b77d86d6e2ed4a61b8f95c5aa385f,020466f3749c831f1eb4,#3399ff,1,50000,,u6pprun723pmyewwnxtjw6a7abgdff4btjqk4lc7bda6ypb2v6azwsyd.onion:9735,,8282,8282,8282,8282,8282,8282,,,,,,,,,,,,,,,,,False,2025-03-01T17:12:29.219Z,2,Iron,False,False,,,,,[]
100,02047c886946e215d4b0c4496d6ad6c37da6e89d22676b15a561ac35a7759ca464,BlockchainBuero [LND],#68f442,2,408429,,217.173.232.39:9735,,5637,6127,5547,4965,5186,1419,,,,,,,,,,,,,,,,,False,2025-03-01T14:05:13.467Z,2,Iron,False,False,,,,,[]
101,020485f39d68484e617eec6a56b2bfb456ebf1cd9b464ff0cf5e7812669c2df276,Chaos,#3399ff,5,2277000,1000000.0,j33huz6lcnodydrvgmfxpu4vrvmpiwqvav2qgeuw32cpdqwj545zxxqd.onion:9735,,4758,5151,5208,4853,3919,3571,,,npub12yg6pymv05860sjfn758dmvzcghe8cv90qrf5nazv89590pdm33sf4zykt,,,,,,,,,,,https://d48ttl5m5edbw.cloudfront.net/nm8284nrgyg073dhzxyqiw9k8uyf,https://d48ttl5m5edbw.cloudfront.net/y83xi8iwyierv3o7hkl038j0i9pp,Chaos23,True,2025-03-02T03:44:12.263Z,2,Iron,False,False,4.0,1.0,3.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'API User', 'description': 'Have used the LN+ API'}]"
102,02048fb4ca08126e8799bf8391629a0d7fe2cf2654e449483535a55ea599aad2d4,DoubleR,#02048f,4,5333459,1000000.0,84.85.252.134:9735,lfvb6lhvwleyyzol73al72cry2zsa6a34ulam3m7vhhdvdp4aemtjpqd.onion:9735,2975,2861,3507,5923,2095,3873,,,,,,,,,,,,,"Bitcoin maximalist with several years of node management. 
Running high quality hardware.",,,DoubleR,True,2025-03-01T16:36:06.649Z,6,Tungsten,False,False,5.0,0.0,7.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Liquid', 'description': 'Has Liquidity Credits'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}]"
103,02049b00b78ce74f0b727c7864de81d26ca3bcede6f38b78f773ca8fe4a6ddb2c1,02049b00b78ce74f0b72,#3399ff,1,100000,,v5hz4ubzqvoxkbmszo6kxrgbcxvj5j223k6dovguknos4qy75rgthvad.onion:9735,,9280,9280,9280,9280,9280,9280,,,,,,,,,,,,,,,,,False,2025-03-01T14:49:29.623Z,1,Aluminium,False,False,,,,,[]
104,02049f6160b416d72c4fefc3fdb0fd9efb7d5d0e797cccf181351c4a4f4e7d25b7,GunZPI,#68f442,1,200000,,nhamm2aa737chnkddjlemlj6humhywnu6t34luzuvxnezeohycy7trad.onion:9735,,10831,10831,10831,10831,10831,10831,,,,,,,,,,,,,,,,,False,2024-09-10T17:22:30.850Z,0,,False,False,,,,,[]
105,0204a597853ba42fa077ecc00109507559aa71db5878b020e9cf0ea65733f0c680,og30030-lnfi,#ef820d,1,10038188,,oesk4yp2h3swfhzogjmrjwaib7filsk6pr5vhelly3de6nh4pyc34gid.onion:9735,,10601,10601,10601,10601,10601,10601,,,,,,,,,,,,,,,,,False,2025-01-21T06:30:15.537Z,0,,False,False,,,,,[]
106,0204b68f6ea2517493257f98910b3da0461cb62ba12bf69499aea2b795341e37fa,0204b68f6ea251749325,#3399ff,1,500000,,wiobcv53eaoi23pu3yypn6a6pq6i3vtragrsfbaafotg4qmeywack5yd.onion:9735,,8408,8408,8408,8408,8408,8408,,,,,,,,,,,,,,,,,False,2025-03-01T14:22:45.062Z,2,Iron,False,False,,,,,[]
107,0204c2205bc9faa7a82189f6ba42129a1a04fbbca3df3e3c10abc02fc824d32026,LightGeek,#68f442,1,22000,,78.202.4.119:9735,,8217,8217,8217,8217,8217,8217,,,,,,,,,,,,,,,,,False,2025-03-01T14:20:18.584Z,2,Iron,False,False,,,,,[]
108,0204c2a553d398ce0b9ce25e2fe6edeb2753194cd672840a267b40a8973c7f0aa1,bit3k,#68f442,1,30000,,qwl6zclkuqp45omhoweugkywensbjlrik63j3erwhhkelmo7i6kwweid.onion:9735,,9772,9772,9772,9772,9772,9772,,,,,,,,,,,,,,,,,False,2025-03-01T15:41:31.365Z,1,Aluminium,False,False,,,,,[]
109,0204c9def9eaa9f467fde0df0e889fa593078aeeb6828b7e71fa39c36075a42002,Rancorblitz,#68f442,6,21500000,0.0,ilaxghyu5mqprtfxbastm3xrt4e6ookqrdlh2372rcwikhaszdq4ozad.onion:9735,,826,1085,183,5564,935,3008,,,,,,,,,,,,,,,,RaspiBlitzRancor,True,2025-03-01T14:40:42.806Z,7,Silver,False,False,4.0,0.0,6.0,0.0,"[{'name': 'Opener', 'description': 'Opened a Channel'}, {'name': 'Social', 'description': 'Posted a comment'}, {'name': 'Verified', 'description': 'Node signed'}, {'name': 'Silver', 'description': 'Node Rank 7'}]"
110,0204ea5f78a543de7ac40c91537504fb682f1870d88e642e49fafa093eba206d4e,Unvaccinated Delta Dick,#68f442,1,200000,,ks3kfrbf7ymwxtrjoqli2dzb2cc4nmqb4giaitrnmcau2226xzxviwid.onion:9735,,8606,8606,8606,8606,8606,8606,,,,,,,,,,,,,,,,,False,2025-03-01T14:26:06.776Z,2,Iron,False,False,,,,,[]
111,0204ed326590256450ff49c098051b4b6a52ea7ec92938acaf0fb78bc0f1ecbf1d,,#000000,0,0,,,,9857,9857,9857,9857,9857,9857,,,,,,,,,,,,,,,,,False,2025-03-01T15:57:04.590Z,0,,False,False,,,,,[]
112,0204edf87f5ee7d4e29a43756c87ff4f3152f3ea5de34867df6a665a3920b37e21,nodl-0dcbcebdd001a06596d4f6a1,#000000,1,100000,,85.208.69.12:4017,,11548,11548,11548,11548,11548,11548,,,,,,,,,,,,,,,,,False,2024-11-17T15:19:35.943Z,1,Aluminium,False,False,,,,,[]
113,0204f6d4b5f4ffc8d6fae54e6ce934bc799579a281877130bfd6d6ee672b654998,,#000000,1,100000,,,,11042,11042,11042,11042,11042,11042,,,,,,,,,,,,,,,,,False,2024-10-22T15:14:23.709Z,1,Aluminium,False,False,,,,,[]
